"severity","dimension","code","name","stage","detail"
"debt","deepVerification.notApproved","3753","フライトソリューションズ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3758","アエリア","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3760","ケイブ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3762","テクマトリックス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3763","プロシップ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3765","ガンホー・オンライン・エンターテイメント","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3766","システムズ・デザイン","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3768","リスクモンスター","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3769","ＧＭＯペイメントゲートウェイ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3771","システムリサーチ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3772","ウェルス・マネジメント","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3773","アドバンスト・メディア","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3774","インターネットイニシアティブ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3776","ブロードバンドタワー","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3777","環境フレンドリーホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3778","さくらインターネット","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3779","ジェイ・エスコムホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3787","テクノマセマティカル","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3788","ＧＭＯグローバルサイン・ホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","378A","ヒット","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3791","ＩＧポート","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3793","ドリコム","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3796","いい生活","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3798","ＵＬＳグループ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3799","キーウェアソリューションズ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3800","ユニリタ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3802","エコミック","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3803","イメージ情報開発","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3804","システム ディ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3807","フィスコ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3810","サイバーステップホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3815","メディア工房","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3816","大和コンピューター","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3817","ＳＲＡホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3823","ＴＨＥ ＷＨＹ ＨＯＷ ＤＯ ＣＯＭＰＡＮＹ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3826","システムインテグレータ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3834","朝日ネット","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3835","ｅＢＡＳＥ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3836","アバントグループ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3837","アドソル日進","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3839","ＯＤＫソリューションズ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3840","パス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3841","ジーダット","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3842","ネクストジェン","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3843","フリービット","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3844","コムチュア","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3845","アイフリークモバイル","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3848","データ・アプリケーション","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3850","エヌ・ティ・ティ・データ・イントラマート","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3851","日本一ソフトウェア","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3853","アステリア","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3854","アイル","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3856","Ａｂａｌａｎｃｅ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3858","ユビキタスＡＩ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3861","王子ホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3863","日本製紙","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3864","三菱製紙","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3865","北越コーポレーション","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3877","中越パルプ工業","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3878","巴川コーポレーション","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","387A","フラー","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3880","大王製紙","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3891","ニッポン高度紙工業","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3892","岡山製紙","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3895","ハビックス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3896","阿波製紙","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3900","クラウドワークス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3901","マークラインズ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3903","ｇｕｍｉ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3904","カヤック","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3905","データセクション","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3907","シリコンスタジオ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3908","コラボス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3909","ショーケース","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3910","エムケイシステム","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3911","Ａｉｍｉｎｇ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","3912","モバイルファクトリー","core","status=not_started, stars=2"
