"code","name","market","industry","stage","deepVerified","provisionalCandidate","templateLike","formalPlan","financialStatementSource","administrativeDocument","pageEvidence","genericMetricFields","specificMetricFields","progressConnected","withinThreeYears","phaseScore","document","planPublishedDate","sourceUrl","templatePatternIds"
"4091","日本酸素ホールディングス","Prime","化学","core","false","true","true","true","false","false","3","5","0","true","true","102","中期経営計画『Next Innovation 2030』説明会資料","2026-03-30","https://www2.jpx.co.jp/disc/40910/140120260327591670.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4092","日本化学工業","Prime","化学","core","false","false","true","false","true","false","2","1","0","true","true","20","(訂正・数値データ訂正) 「2026 年3月期 決算短信〔日本基準〕(連結)」 の一部訂正について","2026-06-12","https://www2.jpx.co.jp/disc/40920/140120260612569330.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4093","東邦アセチレン","Standard","化学","core","false","false","true","false","true","false","5","5","0","true","true","31","2026年3月期 決算短信〔日本基準〕(連結)","2026-05-14","https://www2.jpx.co.jp/disc/40930/140120260513531176.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4094","日本化学産業","Standard","化学","core","false","true","true","true","false","false","3","0","0","true","true","87","新・中期経営計画の策定に関するお知らせ","2023-10-05","https://www2.jpx.co.jp/disc/40940/140120230928559923.pdf","generic_period|generic_topics_statement|generic_primary_evidence_count|generic_jpx_summary"
"4095","日本パーカライジング","Prime","化学","core","false","false","true","false","true","false","3","5","0","true","true","23","2026年3月期決算短信〔日本基準〕(連結)","2026-05-14","https://www2.jpx.co.jp/disc/40950/140120260514534032.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4097","高圧ガス工業","Prime","化学","core","false","false","true","false","false","false","2","3","0","true","true","58","資本コストや株価を意識した経営の実現に向けた対応について","2025-05-15","https://www2.jpx.co.jp/disc/40970/140120250515554465.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4098","チタン工業","Standard","化学","core","false","true","true","true","false","false","4","5","0","true","true","95","新中期経営計画と短期集中業績改善策の策定に関するお知らせ","2024-05-15","https://www2.jpx.co.jp/disc/40980/140120240515597511.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4099","四国化成ホールディングス","Prime","化学","core","false","false","true","false","true","false","4","3","0","true","true","27","2026年12月期 第1四半期決算短信[日本基準](連結)","2026-05-15","https://www2.jpx.co.jp/disc/40990/140120260514534281.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"409A","オリオンビール","Prime","食料品","core","false","false","true","false","true","false","3","5","0","true","true","23","2026年3月期決算短信〔日本基準〕(連結)","2026-05-14","https://www2.jpx.co.jp/disc/409A0/140120260514534166.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4100","戸田工業","Standard","化学","core","false","true","true","true","false","false","4","5","0","true","true","95","中期経営計画「Vision2026」に関するお知らせ","2024-06-06","https://www2.jpx.co.jp/disc/41000/140120240606523250.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4102","丸尾カルシウム","Standard","化学","core","false","false","true","false","true","false","3","5","0","true","true","23","2026年3月期 決算短信〔日本基準〕(連結)","2026-05-14","https://www2.jpx.co.jp/disc/41020/140120260514531982.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4107","伊勢化学工業","Standard","化学","core","false","false","true","false","true","false","4","4","0","true","true","27","2026年12月期 第1四半期決算短信〔日本基準〕(連結)","2026-05-01","https://www2.jpx.co.jp/disc/41070/140120260428513632.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4109","ステラ ケミファ","Prime","化学","core","false","true","true","true","false","false","4","5","0","true","true","101","中期経営計画(2026年3月期~2028年3月期)策定のお知らせ","2025-05-09","https://www2.jpx.co.jp/disc/41090/140120250509536888.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"410A","GMOコマース","Growth","サービス業","core","false","true","true","true","false","false","5","5","0","true","true","110","事業計画及び成長可能性に関する事項","2026-03-30","https://www2.jpx.co.jp/disc/410A0/140120260327591091.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4112","保土谷化学工業","Prime","化学","core","false","true","true","true","false","false","4","5","0","true","true","107","新中期経営計画「コード2030(CODE/CHORD 2030)」の策定に関するお知らせ","2026-05-15","https://www2.jpx.co.jp/disc/41120/140120260515538536.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4113","田岡化学工業","Standard","化学","core","false","false","true","false","false","false","3","4","0","true","true","68","資本コストや株価を意識した経営の実現に向けた対応に関するお知らせ","2026-05-29","https://www2.jpx.co.jp/disc/41130/140120260529555417.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4114","日本触媒","Prime","化学","core","false","true","false","true","false","false","6","0","4","true","true","169","日本触媒 中期経営計画2027","2025-04-15","https://www.shokubai.co.jp/ja/ir/assets/pdf/management/vision/mid-term_managementplan.pdf",""
"4116","大日精化工業","Prime","化学","core","false","true","true","true","false","false","5","5","0","true","true","99","新中期経営計画「明日への変革 2027」","2024-06-05","https://www2.jpx.co.jp/disc/41160/140120240605521925.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4118","カネカ","Prime","化学","core","false","false","true","false","true","false","4","5","0","true","true","27","2026年3月期 決算説明資料","2026-05-14","https://www2.jpx.co.jp/disc/41180/140120260513528874.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4119","日本ピグメントホールディングス","Standard","化学","core","false","true","true","true","false","false","3","4","0","true","true","103","中期経営計画(“Transforming for the vibrant future 2030”)策定のお知らせ","2026-05-14","https://www2.jpx.co.jp/disc/41190/140120260514532449.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4120","スガイ化学工業","Standard","化学","core","false","false","true","false","true","false","5","5","0","true","true","31","2026年3月期 決算短信[日本基準](非連結)","2026-05-08","https://www2.jpx.co.jp/disc/41200/140120260501516441.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4124","大阪油化工業","Standard","化学","core","false","true","true","true","false","false","4","4","0","true","true","98","3か年中期経営計画の策定に関するお知らせ","2024-11-14","https://www2.jpx.co.jp/disc/41240/140120241113522534.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4125","三和油化工業","Standard","化学","core","false","false","true","false","true","false","5","5","0","true","true","31","2026年3月期 決算説明資料","2026-05-15","https://www2.jpx.co.jp/disc/41250/140120260514532091.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4151","協和キリン","Prime","医薬品","core","false","false","true","false","true","false","3","5","0","true","true","23","決算短信 補足資料 -2026年12月期 第1四半期-","2026-05-07","https://www2.jpx.co.jp/disc/41510/140120260507518260.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"415A","GMO TECHホールディングス","Growth","サービス業","core","false","true","true","true","false","false","5","3","0","true","true","110","事業計画及び成長可能性に関する事項","2026-03-31","https://www2.jpx.co.jp/disc/415A0/140120260331594489.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4165","プレイド","Growth","情報・通信業","core","false","false","false","false","true","false","0","0","3","true","true","69","2026年12月期 第2四半期決算説明資料","2026-05-14","https://pdf.irpocket.com/C4165/WUpy/zipe/jq9A.pdf",""
"416A","富士ユナイトホールディングス","Standard","卸売業","core","false","true","true","true","false","false","3","4","0","true","true","103","「2026~2028年度 中期経営計画」策定のお知らせ","2026-05-15","https://www2.jpx.co.jp/disc/416A0/140120260515538013.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"417A","ブルーゾーンホールディングス","Prime","小売業","core","false","false","true","false","true","false","4","5","0","true","true","27","2026年3月期 決算短信〔日本基準〕(連結)","2026-05-11","https://www2.jpx.co.jp/disc/417A0/140120260508519457.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4180","Appier Group","Prime","情報・通信業","core","false","true","true","true","false","false","3","3","0","true","false","80","事業計画及び成長可能性に関する説明資料","2022-03-28","https://www2.jpx.co.jp/disc/41800/140120220328511843.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4182","三菱瓦斯化学","Prime","化学","core","false","true","true","true","false","false","4","5","0","true","true","95","中期経営計画「Grow UP 2026」について","2024-05-10","https://www2.jpx.co.jp/disc/41820/140120240509587390.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4183","三井化学","Prime","化学","core","false","false","false","true","false","false","0","0","4","true","false","132","長期経営計画 VISION2030","2021-06-02","https://jp.mitsuichemicals.com/content/dam/mitsuichemicals/sites/mci/documents/sites/default/files/media/document/2021/210602.pdf",""
"4186","東京応化工業","Prime","化学","core","false","true","true","true","false","false","5","5","0","true","true","110","TOKグループ中期経営計画「tok 中期計画 2027」の見直しに関するお知らせ","2026-02-09","https://www2.jpx.co.jp/disc/41860/140120260209551576.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4187","大阪有機化学工業","Prime","化学","core","false","true","true","true","false","false","4","5","0","true","true","93","新中期経営計画「Progress & Development 2030」に関するお知らせ","2024-01-11","https://www2.jpx.co.jp/disc/41870/140120240109511987.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4188","三菱ケミカルグループ","Prime","化学","core","false","true","false","true","false","false","4","0","0","true","true","138","三菱ケミカルグループ 中期経営計画2029","2024-11-13","https://www.mcgc.com/group/strategy/management_plan.html",""
"4189","KHネオケム","Prime","化学","core","false","true","true","true","false","false","4","3","0","true","true","99","中期経営計画策定に関するお知らせ","2025-02-07","https://www2.jpx.co.jp/disc/41890/140120250131560633.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4194","ビジョナル","Prime","情報・通信業","core","false","true","true","true","false","false","3","3","0","true","true","88","事業計画及び成長可能性に関する説明資料","2023-10-26","https://www2.jpx.co.jp/disc/41940/140120231019568824.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_primary_evidence_count|generic_jpx_summary"
"4202","ダイセル","Prime","化学","core","false","false","false","false","false","false","7","0","5","true","true","146","新中期戦略 Accelerate 2030","2026-05-22","https://pdf.irpocket.com/C4202/fcDL/QJL3/Tqfy.pdf",""
"4203","住友ベークライト","Prime","化学","core","false","true","false","true","false","false","6","0","5","true","true","169","住友ベークライト 中期経営計画2024-26","2024-05-13","https://www.sumibe.co.jp/ir/library/presentation/files/2024/p_001-2.pdf",""
"4204","積水化学工業","Prime","化学","core","false","false","false","true","false","false","0","0","5","true","true","161","中期経営計画 Accelerate 2028","2026-05-21","https://www.sekisui.co.jp/ir/pdf/event/20260521kg.pdf",""
"4205","日本ゼオン","Prime","化学","core","false","true","true","true","false","false","5","5","0","true","true","100","(差替)中期経営計画第2フェーズ(23-26年度)進捗(詳細版)","2024-07-26","https://www2.jpx.co.jp/disc/42050/140120240726556006.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4206","アイカ工業","Prime","化学","core","false","false","true","true","true","false","4","5","0","true","false","39","2023年3月期決算説明会資料(新中期経営計画説明含む)","2023-05-25","https://www2.jpx.co.jp/disc/42060/140120230524580335.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4208","UBE","Prime","化学","core","false","true","true","true","false","false","3","5","0","true","true","97","UBEグループ新中期経営計画 「UBE Vision 2030 Transformation -2nd Stage-」について","2025-05-20","https://www2.jpx.co.jp/disc/42080/140120250520558295.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4212","積水樹脂","Prime","化学","core","false","true","true","true","false","false","3","5","0","true","true","91","「中期経営計画2027」の策定に関するお知らせ","2024-05-13","https://www2.jpx.co.jp/disc/42120/140120240513592377.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4216","旭有機材","Prime","化学","core","false","true","true","true","false","false","3","5","0","true","true","103","中期経営計画『GNT2030』に関するお知らせ","2026-05-15","https://www2.jpx.co.jp/disc/42160/140120260515537756.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4218","ニチバン","Prime","化学","core","false","false","true","false","false","false","2","4","0","true","true","50","資本コストや株価を意識した経営の実現に向けた対応について","2023-12-22","https://www2.jpx.co.jp/disc/42180/140120231219505225.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"421A","ムービン・ストラテジック・キャリア","Growth","サービス業","core","false","true","false","true","false","false","2","0","4","true","true","162","中期経営計画(事業計画及び成長可能性に関する事項)","2026-03-24","https://www2.jpx.co.jp/disc/421A0/140120260317583980.pdf",""
"4220","リケンテクノス","Prime","化学","core","false","true","true","true","false","false","3","5","0","true","true","96","2025年度(2026年3月期)~2027年度(2028年3月期)新3ヵ年中期経営計画「One Vision, New Stage 2027」および長期ビジョン/マテリアリティの見直しについて","2025-03-24","https://www2.jpx.co.jp/disc/42200/140120250324598527.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4221","大倉工業","Prime","化学","core","false","true","true","true","false","false","2","5","0","true","true","92","「中期経営計画(2027) ~絆を育み、輝く未来を~」の概要について","2025-02-14","https://www2.jpx.co.jp/disc/42210/140120250214575086.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4222","児玉化学工業","Standard","化学","core","false","true","true","true","false","false","3","4","0","true","true","103","新中期経営計画(児玉化学工業グループ新中期計画2028)策定に関するお知らせ","2026-05-14","https://www2.jpx.co.jp/disc/42220/140120260514535274.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4224","ロンシール工業","Standard","化学","core","false","false","true","false","true","false","4","4","0","true","true","27","2026年3月期決算短信〔日本基準〕(連結)","2026-05-14","https://www2.jpx.co.jp/disc/42240/140120260513529466.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4228","積水化成品工業","Prime","化学","core","false","true","true","true","false","false","2","3","0","true","true","93","新中期経営計画「Going Beyond 2027~変革と完遂~」策定について","2025-05-09","https://www2.jpx.co.jp/disc/42280/140120250509538314.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4229","群栄化学工業","Prime","化学","core","false","false","true","false","true","false","4","5","0","true","true","27","2026年3月期 決算短信〔日本基準〕(連結)","2026-05-14","https://www2.jpx.co.jp/disc/42290/140120260513529526.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4231","タイガースポリマー","Standard","化学","core","false","false","true","false","true","false","3","1","0","true","true","24","(訂正・数値データ訂正)「2026 年3 月期決算短信〔日本基準〕(連結)」の一部訂正について","2026-06-18","https://www2.jpx.co.jp/disc/42310/140120260617573011.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_primary_evidence_count|generic_jpx_summary"
"4234","サンエー化研","Standard","化学","core","false","false","true","false","true","false","4","4","0","true","true","28","第117期(2026年3月期)決算説明会資料","2026-06-09","https://www2.jpx.co.jp/disc/42340/140120260609566185.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4235","ウルトラファブリックス・ホールディングス","Standard","化学","core","false","true","true","true","false","false","4","5","0","true","true","106","中期経営計画のローリングに関するお知らせ","2026-02-13","https://www2.jpx.co.jp/disc/42350/140120260212558515.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4237","フジプレアム","Standard","化学","core","false","false","true","false","true","false","4","4","0","true","true","27","令和8年3月期 決算短信〔日本基準〕(連結)","2026-05-15","https://www2.jpx.co.jp/disc/42370/140120260324587722.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4238","ミライアル","Standard","化学","core","false","false","true","false","true","false","4","5","0","true","true","28","2027年1月期第1四半期 決算説明資料","2026-06-08","https://www2.jpx.co.jp/disc/42380/140120260608565146.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"423A","ライオン事務器","Standard","卸売業","core","false","false","true","false","true","false","3","4","0","true","true","23","2026年9月期 第2四半期決算説明会資料","2026-05-19","https://www2.jpx.co.jp/disc/423A0/140120260519540822.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4240","クラスターテクノロジー","Standard","化学","core","false","true","true","true","false","false","6","5","0","true","true","105","事業計画及び成長可能性に関する事項の開示","2025-05-19","https://www2.jpx.co.jp/disc/42400/140120250514551133.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4241","アテクト","Standard","化学","core","false","true","true","true","false","false","3","3","0","true","true","103","中期経営計画「VISON30S」の策定に関するお知らせ","2026-05-13","https://www2.jpx.co.jp/disc/42410/140120260513530416.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4242","タカギセイコー","Standard","化学","core","false","false","true","false","true","false","5","5","0","true","true","31","2026年3月期 決算説明会資料","2026-05-29","https://www2.jpx.co.jp/disc/42420/140120260529554191.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4243","ニックス","Standard","化学","core","false","false","true","false","true","false","4","3","0","true","true","27","2026年9月期第2四半期(中間期)決算短信〔日本基準〕(連結)","2026-05-13","https://www2.jpx.co.jp/disc/42430/140120260513529385.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4245","ダイキアクシス","Standard","化学","core","false","true","true","true","false","false","4","5","0","true","true","100","中期経営計画(2025-2027)策定に関するお知らせ","2025-03-11","https://www2.jpx.co.jp/disc/42450/140120250307590453.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4246","ダイキョーニシカワ","Prime","化学","core","false","false","true","false","true","false","5","5","0","true","true","31","2026年3月期 決算短信〔日本基準〕(連結)","2026-05-13","https://www2.jpx.co.jp/disc/42460/140120260507518380.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4247","ポバール興業","Standard","化学","core","false","true","true","true","false","false","5","4","0","true","true","99","中期経営計画策定に関するお知らせ","2024-05-14","https://www2.jpx.co.jp/disc/42470/140120240514595487.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4248","竹本容器","Standard","化学","core","false","false","true","false","true","false","3","4","0","true","true","23","2026年12月期第1四半期決算説明資料","2026-04-30","https://www2.jpx.co.jp/disc/42480/140120260430514489.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4249","森六","Prime","化学","core","false","true","true","true","false","false","5","5","0","true","true","105","第14次中期経営計画・2025年3月期決算説明会","2025-05-22","https://www2.jpx.co.jp/disc/42490/140120250522561601.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4251","恵和","Prime","化学","core","false","true","true","true","false","false","3","1","0","true","true","99","中期経営計画の見直しに関するお知らせ","2025-08-14","https://www2.jpx.co.jp/disc/42510/140120250814541956.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4272","日本化薬","Prime","化学","core","false","false","true","false","false","false","5","5","0","true","true","73","Nippon Kayaku Group 統合報告書2025 後半","2025-11-21","https://www2.jpx.co.jp/disc/42720/140120251120506707.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4274","細谷火工","Standard","化学","core","false","false","true","false","true","false","4","5","0","true","true","27","令和8年3月期 決算短信[日本基準](非連結)","2026-05-13","https://www2.jpx.co.jp/disc/42740/140120260513528642.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4275","カーリット","Prime","化学","core","false","true","true","true","false","false","5","5","0","true","true","111","中期経営計画 Challenge2027 ローリングプラン2026 策定のお知らせ","2026-05-15","https://www2.jpx.co.jp/disc/42750/140120260515538295.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4286","CLホールディングス","Standard","サービス業","core","false","false","true","false","true","false","4","3","0","true","true","27","2026年12月期 第1四半期決算短信〔IFRS〕(連結)","2026-05-08","https://www2.jpx.co.jp/disc/42860/140120260417506191.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4290","プレステージ・インターナショナル","Prime","サービス業","core","false","true","true","true","false","false","2","5","0","true","true","87","新中期経営計画策定のお知らせ","2024-05-10","https://www2.jpx.co.jp/disc/42900/140120240510589073.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4293","セプテーニ・ホールディングス","Standard","サービス業","core","false","true","true","true","false","false","4","5","0","true","true","106","「VISION 2030」および「中期経営計画(FY2026-2028)」の策定に関するお知らせ","2026-02-12","https://www2.jpx.co.jp/disc/42930/140120260212556537.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"429A","テクセンドフォトマスク","Prime","その他製品","core","false","false","true","false","true","false","4","5","0","true","true","27","2026年3月期通期決算説明会資料","2026-05-13","https://www2.jpx.co.jp/disc/429A0/140120260513528476.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4301","アミューズ","Prime","サービス業","core","false","true","true","true","false","false","3","4","0","true","true","103","中期経営計画の見直しに関するお知らせ","2026-05-21","https://www2.jpx.co.jp/disc/43010/140120260521543478.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4307","野村総合研究所","Prime","情報・通信業","core","false","false","true","false","true","false","4","5","0","true","true","27","2026年3月期 決算短信〔IFRS〕(連結)","2026-04-24","https://www2.jpx.co.jp/disc/43070/140120260423509100.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
